2610203C22Rik	-0.0821134168801755
Dst	0.0316533217861594
Il1r1	-0.0892892998004539
Stat4	-0.0319796467779393
Stat1	0.0670403068993961
Dock10	-0.0254447157096642
A530032D15Rik	0.0923231049344258
Gm7609	0.240444529763014
Sp100	0.0209767373121441
Ugt1a5	-0.0460093769914061
Ackr3	0.068826202859805
Scly	0.0286815704952533
Per2	-0.064066033309116
Stk25	-0.0154441474077478
Serpinb7	0.150577251774013
Serpinb2	0.0392361114696777
Cd55b	0.109090860977644
Dstyk	-0.0169431475151941
Ppfia4	-0.0352767123447095
Ivns1abp	-0.0257579519195088
Rgl1	0.0267911299911894
Fcgr4	0.134117252455248
Ifi205	0.0613647327560921
Tlr5	-0.111644259669515
Sf3b5	0.0244886629905435
Tbc1d32	-0.0202137474997664
Sowahc	-0.0361864002625245
Srgn	0.0187828972322538
Sumo3	0.0125009951147183
Prtn3	0.0827043649929133
Hmha1	-0.0215089759163034
Tle2	-0.0647901033799226
Dram1	0.0302225035700504
Stat2	0.0403397013740879
Upp1	0.211956364563988
Plek	0.0233915201777265
Gm12070	0.0373935094987993
Ccdc88a	-0.0295091707536796
Fam196b	-0.0575573168570976
Irgm1	0.0534943368224041
Tgtp1	0.126424129522768
Tgtp2	0.141856957712676
Ifi47	0.0852811062137229
Flt4	0.150450439403024
Gfpt2	0.0724780670643653
Irf1	0.0452277901345587
Gm12250	0.0652025909317195
Igtp	0.0726947497992864
Irgm2	0.064647050756482
Ncor1	-0.00889054400826323
Senp3	-0.0302186089796474
Aspa	0.0580828606924499
Scarf1	0.0459566330187905
Vps53	0.0155720264536796
Rffl	-0.0163935699412365
Slfn5	0.0469094608281043
Slfn2	0.0304849720092099
Slfn1	0.0630585805024566
Mmp28	-0.0474925412736425
Scpep1	0.0152585107371818
Hoxb7	0.0640576171765108
Mrpl10	0.0186402239011857
Dhx58	0.0399712348458582
Rab5c	0.0207333033252978
Stat3	0.0305741279316566
Naglu	0.0288845504561433
Cntnap1	-0.0390905157730902
Mir3064	-0.0541167087656144
Galk1	0.025543582871025
Rnf157	0.0291143376765325
Lgals3bp	0.0474090115851929
P4hb	0.0265367200112094
Rsad2	0.110192847108996
Cmpk2	0.0531592774655943
Fam110c	0.13349122553301
Nampt	0.0342852703256654
Egln3	0.0730365244466543
Dhrs7	0.0277326525198913
Srsf5	-0.0116415317650604
Eif2b2	0.0223427598874006
Eml5	-0.0291277309044194
Ccdc88c	-0.018095327102662
Ifi27l2a	0.0687261429524123
Ifi27	0.0276006967857806
Serpina3g	0.251844713008498
Syne3	-0.0260276649025571
Wars	0.0442500388388473
Hsp90aa1	-0.0301742758991781
Tnfaip2	0.0483106834115892
Eif5	-0.0150632515875391
Klc1	-0.0154119397857135
Inf2	-0.0650225948638739
Pacs2	-0.0211195079620003
Akr1c12	0.0763805601657255
Ryr2	-0.0798461854759331
Aoah	0.0357903170838538
Psmg4	0.0244630025087226
Bmp6	0.155143004212179
Ofcc1	0.070115251965723
Cplx2	0.169066756423738
Fam193b	-0.0228007652980474
Ctsl	0.0386818975404181
Zfp493	-0.0518392348924591
Gtf2h2	-0.0243235880192582
Slc38a9	-0.0213527719542071
Itga2	-0.13519797766661
Top2b	-0.0118511015880588
2700060E02Rik	0.0144218442715754
Fam208a	-0.020358282541156
Ptger2	-0.0432011823363909
Mrpl52	0.0262979829659669
Myh7	-0.0847949536064748
Psme1	0.0300852086858979
Psme2	0.0305485506654837
Tgm1	0.0871961936464861
Adcy4	0.0884257002450475
Ripk3	0.0586851210443375
Fgf9	-0.11181002912092
Phf11b	0.0396881477712537
Clu	0.160743745961022
Rb1	-0.0188159215409051
Irg1	0.152194313299693
Vps13b	-0.0138056323161182
Derl1	0.0166164088208553
Pvt1	-0.0306418529771224
Ly6e	0.0465536906619119
Vps28	0.0195541924215094
Csf2rb2	0.0626079335727445
Ddx17	-0.0103097631032459
Tspo	0.0367901064128665
Mapk11	0.0590660503374325
Shank3	-0.0611044973333585
Cpne8	0.0538747772494764
Prickle1	-0.0685050382515509
Krt7	-0.0504342626955334
Soat2	0.0624535758895194
Itgb7	0.0518992609963216
Nudt16l1	0.0232585602396042
Snx29	-0.0192192689958892
Rtp4	0.0935461822647657
Mb21d2	0.25300559703541
Abi3bp	0.151349840855318
Robo2	-0.139672551301012
Atp5j	0.0208107835087736
Paxbp1	-0.0184687121893278
Rnaset2b	0.0216883259744606
Igf2r	0.0297551106067641
Sod2	0.0229900733838842
Msrb1	0.0376704831244735
Mapk8ip3	-0.0163943975671764
Mapk13	0.188846379462099
Adamts10	-0.0297346480554612
Angptl4	0.120683904664871
Tapbp	0.0274499238038068
H2-K1	0.0423180447346805
Psmb9	0.0504214018863936
Tap1	0.0504699588450603
Psmb8	0.0469727805642388
Tap2	0.021821098097319
C4b	0.0402456578124442
C4a	0.0475579304260315
Cfb	0.106570804790516
H2-T24	0.0559670762626474
H2-T23	0.0354204620456934
Adgrf1	-0.102519587789221
Enpp5	0.0637925490643991
Lrg1	0.101789460601348
Tnfsf14	0.150665881077892
C3	0.100512435636163
Birc6	-0.0105043054476757
Eif2ak2	0.0256234001828867
Dhx57	-0.0149022641179607
Vaultrc5	0.0359050700125036
Eno1b	0.0301613460571379
Csnk1g3	-0.0195958585840417
Gm4951	0.0615278260826051
Gm4841	0.104016524395804
F830016B08Rik	0.0622889481536071
Iigp1	0.154393715252806
Cndp2	0.0250105623062933
Cd226	-0.110176776595415
Rela	0.0135584368953282
Rasgrp2	-0.0218146715448507
Prdx5	0.0255331132687146
Otub1	0.0208061143368218
Ms4a6d	0.0382209926128628
Mpeg1	0.024117502650412
E030024N20Rik	-0.0355046216223535
Vps13a	-0.0153213891659769
Ric1	0.0144020731516524
Uhrf2	-0.019543626661965
Ifit1	0.0893245006035768
Btaf1	-0.0161747874595855
Csprs	0.198660561701398
Optn	0.0316750024625018
Spopl	-0.0206896607244686
Il1rn	0.0975622313756312
1700101E01Rik	0.108537291846293
Ptges	0.0438746901794532
Scai	-0.0297562764536404
Cacnb4	-0.0511259318651599
Cd302	0.040857852108313
Nckap1	0.0565373668015713
Ube2l6	0.039544384465252
Ext2	0.0131811030839691
Rasgrp1	0.124964986816308
B2m	0.0339824826745848
Hdc	0.0504254569633521
Mall	0.385945130756416
Nphp1	0.0633057103421604
Csnk2a1	-0.0128670361054847
Scand1	0.0330776282453154
Rpn2	0.0161874889073098
Tgm2	0.121910818838999
Lbp	0.0647071708232
Znfx1	0.0241425810825851
Zbp1	0.0961108691817463
Fam217b	0.0460773208009241
Uckl1os	-0.0505737380144775
LOC100038947	0.0419981889343788
Pde7a	-0.0234280299233607
Cp	0.0633798585690349
Ndufb5	0.0224166067768411
Mlf1	0.0858276915278922
Lrrc71	-0.0501357466533768
Lamtor2	0.0174569126874207
Adar	0.0224246185724735
S100a1	0.021475547620266
Hist2h4	0.0307168861533801
Fcgr1	0.0466803984588183
Gm15441	-0.0360695594956317
Prkab2	-0.0246177861929783
Cd2	-0.114938676504091
Atp1a1	0.0121428613421893
Frrs1	-0.0162367866542057
Pde5a	-0.0505732107254714
Gbp2b	0.042570005983318
Gbp2	0.0654989411013182
Spata1	-0.0518409027075118
Ifi44	0.136907071581889
Ddx58	0.0242191296737006
Tmem215	0.176824497432356
Tmod1	-0.132359687251273
Txn1	0.0306094156219342
Macf1	-0.0177974733226684
Tmco4	0.0255233916843573
Padi2	-0.0452837831488017
2510039O18Rik	0.0156308088037889
Ccnl2	-0.0189908219100297
Dvl1	-0.017388140796815
Isg15	0.0781219527882361
Fgl2	0.0972282917093586
Emilin1	0.0395858830750161
Zfyve28	-0.0868543157539537
Cpeb2	-0.0433900887570112
Scarb2	0.0324102035639643
Antxr2	-0.0269568987663238
Gbp8	0.276107395583765
Gbp9	0.06576999770633
Gbp10	0.0995557767820814
Gbp6	0.118161055060583
Oasl2	0.0806998259253291
Oasl1	0.117141955608839
Sdsl	0.116935084464591
Oas2	0.0457960682149738
Oas3	0.0912795059333515
Oas1g	0.0453093778403322
Oas1a	0.0347134734014877
Hcar2	0.078269994465457
Hip1	-0.0182114044845079
Plod3	0.0183310793424865
Fam20c	0.0177384471700532
Ttyh3	0.0313261574189613
Tecpr1	-0.0182175702728541
Baiap2l1	-0.0731516057075333
Gm15708	-0.0558405197014077
Pdk4	0.156522808664902
Phf14	-0.0183595688283245
St7	0.059058407118832
Strip2	0.224305282130556
Vamp8	0.0317132835794586
Suclg1	0.018397069592125
Dqx1	-0.0389287216588454
Pcyox1	0.025779920926864
Prok2	0.179012937698286
Ttll3	-0.0360822868347775
Plxnd1	-0.046471108209044
Usp18	0.0701959976776774
Clec4e	0.0264046259223291
C1rl	0.0659936122175252
C1ra	0.0450464630289465
C1rb	0.0525657351178591
Ptpn6	0.0256326208273389
Tapbpl	0.0395560156428559
Clec2d	0.0667320678803947
Clec9a	-0.120163447625247
Plbd1	-0.0593777549610729
Mgst1	0.0248866364931638
Ccdc91	0.0284473075958933
Myadm	-0.0255611447634625
Sepw1	0.0177309156076109
Relb	0.0311535738984949
Apoc1	-0.156519087248979
Ceacam10	0.282760993929741
4931406P16Rik	-0.0259669805696511
1600014C10Rik	0.0647640362125318
Etfb	0.0192402632845628
Cib1	0.0299842599772982
Hdgfrp3	-0.0666424120346823
Ctsc	0.0227697788911148
Lrrc32	-0.135338908817733
Il18bp	0.0634695031743168
Xndc1	-0.0451782364167143
Il27	0.0848184582347899
Mvp	0.0230537056389618
Dock1	-0.0152249778808836
Irf7	0.0651787343719202
Rbpms	-0.0206751548704756
2500002B13Rik	-0.084398386892495
Ddx60	0.0289229188811761
Isyna1	0.0173278544071614
Tmem221	0.094270874649897
Slc27a1	0.085232847680001
Calr	0.0153233816806841
Dnase2a	0.020284272998948
Nlrc5	0.0439050020745681
Fam96b	0.0238793165750722
Psmb10	0.04059754594553
Hp	0.116773848874937
Trappc2l	0.032274421560605
Map10	-0.0357210942850249
Icam1	0.046148759565564
Gm6484	0.0930935102931721
Gm20199	-0.0280064367178395
Pkm	0.0326646580747968
Gtf2a2	-0.0182886888470242
Cgnl1	-0.0219336245323706
Fam214a	-0.0330235425840387
Cox7a2	0.0329086796907847
Senp6	-0.0129483030604475
Sh3bgrl2	-0.0960038039523429
Me1	0.123165134826193
Prss35	0.204911056314978
9430037G07Rik	0.0836378141714661
Slco2a1	0.181515365183379
Trex1	0.026646614242892
Nradd	-0.0397457374449801
Acvr2b	-0.039044363804325
Csrnp1	0.0372577421297944
Ddx26b	-0.0210928497346191
Ssr4	0.0250977855570416
C77370	0.14456905564521
Cox7b	0.0206273176948168
Morc4	-0.0562435666979041
Klf8	-0.0693244048189201
Ap1s2	-0.0142000092133111
Arhgap6	-0.0544002823458843
Uty	-0.0297243569526079
