baseMean_F	log2FoldChange_F	lfcSE_F	stat_F	pvalue_F	padj_F	baseMean_M	log2FoldChange_M	lfcSE_M	stat_M	pvalue_M	padj_M
Thoc7	187.341557071108	0.000768937642529616	0.00989960001625309	0.077673607142428	0.938087689110595	0.993615298244628	217.18232174099	-0.00999348155902566	0.00731846043130858	-1.36551692160188	0.172090638306714	0.518161215483891
Atxn7	1096.70695131557	-0.003984623989038	0.00442272516495532	-0.900943160703556	0.367618541431649	0.893291926964971	1090.65656696757	-0.0114144748237848	0.00474967689630965	-2.40321080211867	0.0162518159536669	0.185382378003129
Psmd6	574.721488076985	0.00236685329373474	0.00613957631646855	0.385507593966377	0.6998613812754	0.976754314222226	666.11872799975	0.00208343954593254	0.00564136060884639	0.369315080242421	0.711892886437782	0.899172392492552
Il3ra	221.73874115622	-0.00951132953016766	0.00802360190003121	-1.18541892390382	0.235851853206226	0.804703650263096	257.998487793071	-0.00084330830450643	0.00739587841396302	-0.114024089811199	0.90921869707479	0.975565834520798
Slc4a7	597.868789075801	-0.00181447013228376	0.00549138200407958	-0.330421400466363	0.741081573503968	0.980760438219207	671.387361055424	-0.0129878737528308	0.00587878116411148	-2.20928001744963	0.0271551702043568	0.240076823614692
Oxsm	225.446767682916	-0.00186943019045163	0.00644585175624634	-0.290020661527014	0.771800430979332	0.98610916571764	241.013250903092	0.00144282951688497	0.00732454739399843	0.196985484463817	0.843838896949678	0.951375576446236
Ngly1	451.073185983295	-0.00325524355922071	0.00686090521929274	-0.47446269190063	0.635169996414604	0.963922889720264	465.830602463028	0.00320403246620075	0.00837629273853594	0.382511997397165	0.702081631641657	0.896181183047758
Top2b	3195.25995987631	-0.0100427851690455	0.0045549464147239	-2.20480863102628	0.0274675261374903	0.356739937659994	3451.57187393644	-0.0118511015880588	0.00325917221634189	-3.63623055223531	0.000276656740213044	0.0182738295001453
Rarb	1189.14109136023	0.0100284953499485	0.00824384618912422	1.216482588331	0.223801139843016	0.799514937205784	1382.45209363407	-0.0270278291281424	0.00919967553616469	-2.93791112761464	0.00330431730774322	0.0819003283978161
Thrb	233.311909637671	0.0195808370231716	0.0092131212479988	2.1253206699548	0.0335598646789127	0.390449812218377	163.697069995205	-0.0225774094521011	0.0112457908056379	-2.007631996923	0.0446824118094231	0.297419088183423
Nr1d2	266.432161250664	-0.0615303990596502	0.0221951992093359	-2.77223909906466	0.00556721276285733	0.140206897311393	534.695134060079	-0.0289008162419556	0.0301102150739624	-0.959834267904227	0.337138632657194	0.67495044035875
Rpl15	795.984928696704	-0.00242667139745659	0.00455820302817009	-0.532374574467077	0.594466591264382	0.960512457371282	888.813500058931	-0.00247022533233926	0.00560629671103575	-0.440616232008686	0.659490849639777	0.878013528331378
Nkiras1	65.3713527848364	0.00349306588418375	0.0118960790234876	0.293631698081952	0.769039351397293	0.985226323739273	65.3412355059451	-0.0131766495635878	0.0101638897227447	-1.29641799773773	0.194831514769145	0.547424461470765
Ube2e1	344.380885545362	-0.00780730136972458	0.00734231501828075	-1.06332966513778	0.287632476760615	0.841725183999889	372.754068436653	0.00661586285661227	0.00551381146828801	1.19987106825516	0.230189417810902	0.578845863085975
Ube2e2	129.139505374065	0.0218523429545331	0.00915739494092766	2.38630561371414	0.017018601721176	0.274695703235891	182.552935011244	0.011676711187947	0.0110131248623689	1.0602541362121	0.289028998358789	0.634300158517272
Nid2	165.972234514651	0.000901055794485547	0.00876498883816583	0.102801704728024	0.9181203522579	0.992202450932038	233.906675100927	0.00363750408038541	0.0159861308329498	0.227541242993456	0.820002902888871	0.943617444127261
2700060E02Rik	780.471993387092	-0.00101455835674964	0.00484335454025564	-0.209474311309881	0.834077987146936	0.988522877133764	874.339507623572	0.0144218442715754	0.00435254753476166	3.31342602381599	0.000921604832119479	0.0400878628490817
Gng2	376.414089905655	-0.0234853627429971	0.009208344997429	-2.55044340210475	0.0107585991050258	0.212696621955413	330.514817948367	-0.0388333997163464	0.0151506910550675	-2.56314379160663	0.0103729079031197	0.146709199670132
Saysd1	120.199463466683	-0.00330697565117284	0.00861794470437045	-0.383731361086102	0.701177566046148	0.976754314222226	112.824473730815	0.00733715715278943	0.00864989692864744	0.848236367821867	0.396306347231524	0.726375405606528
Nudt13	242.871539132277	0.00424063389338787	0.00721474887362453	0.587772903488112	0.556684733955628	0.951972718385248	237.625468233635	-0.00113782433746357	0.00905523641678357	-0.125653741668705	0.90000602034261	0.972143514600569
Ecd	377.011905426364	0.00270627813263344	0.00653136268216897	0.414351225667157	0.678616903521669	0.971295170340934	423.309774195944	0.0106369007358152	0.0063569801860998	1.67326315709996	0.0942755019921269	0.409425037222951
Fam149b	364.430048639324	-0.00125319759678034	0.00542528355236749	-0.230992091875728	0.817320945683577	0.986867018477183	367.659872207598	-0.00793494981342494	0.00785269480065775	-1.01047474973309	0.312267890934617	0.652613652702709
Dnajc9	190.501813411567	0.00670748729159929	0.0110637163143051	0.606259876975214	0.544342197487497	0.950267488063776	243.158514815848	0.0137418474257352	0.0112524019869692	1.22123680274211	0.221996373569369	0.57132572985193
Mrps16	96.0493398413418	-0.00987870482349537	0.00945447545047445	-1.04487074668956	0.296082711673001	0.846677638532127	112.175108648861	0.0278059446080383	0.0103841020444606	2.67774184893255	0.00741203205186473	0.122075974368571
Anxa7	1315.61629739684	0.000843024373623897	0.00498356594056723	0.169160874698478	0.865670103692367	0.989694303073494	1376.96887876982	0.00281482682509261	0.00480312785363935	0.586040370122524	0.557848386235138	0.82466685532206
Mss51	57.8685877684402	0.00569548547679254	0.0115607294543097	0.492657967587791	0.622254281699042	0.963922889720264	67.4409352432994	-0.0278031418654609	0.0111857407149638	-2.48558790820773	0.0129337638779997	0.163992326718436
Ppp3cb	788.496487108606	-0.00676283687075316	0.00458910244948225	-1.47367310823844	0.140569626712765	0.695212736012574	883.466503168623	-0.00798170774897722	0.00521207015900896	-1.53138916121092	0.125673241261882	0.45889829573369
1810062O18Rik	12.4595757945714	0.00293378045682126	0.0250893149037262	0.116933462235971	0.906912781011651	0.991237894840908	11.6132397736431	0.0166635563689523	0.0287506221558311	0.579589418226649	0.562191530638243	0.827238519816992
Usp54	552.296609540209	0.00688953524191352	0.00967594864481797	0.712026850783594	0.47644814911736	0.935318146522769	507.668887145659	-0.00687920652919749	0.0130163090456253	-0.528506699179024	0.597147698615495	0.847865899637083
Myoz1	17.0482916961061	0.0109472521554237	0.0271879954567427	0.402650212769134	0.687205564877337	0.973432963347038	17.8879277528301	0.00315994773289146	0.02271391894213	0.139119442177385	0.889355764985736	0.968247916507612
Sec24c	1904.78561114457	-0.00669496654045829	0.00419335742286444	-1.59656472495136	0.110362767271188	0.63853065023216	2129.97856770967	-0.000827245084503526	0.00281507843479996	-0.293862179567409	0.768863219074058	0.922665116697262
Fut11	405.540183972126	-0.00838747339784683	0.00483702766892229	-1.73401393829851	0.082915610101738	0.574504061407359	403.155221861622	0.00492363084819787	0.0068869930577998	0.714917353172246	0.474660113529621	0.774755400099598
6230400D17Rik	10.3980525642161	-0.0222932262378294	0.029282037158577	-0.7613277080792	0.446461354767667	0.927939286379856	14.1128271833146	-0.0433319915219154	0.0293187552439336	-1.47796150148227	0.139418083094679	0.477435000825288
Chchd1	189.967766979183	-0.00193267796800098	0.00708043140376928	-0.272960481895513	0.784883593263691	0.98610916571764	198.640097576566	-0.00273464461091354	0.00755012065219518	-0.362198796136913	0.717203479116232	0.90068077767573
Zswim8	1836.7813825939	0.00498205122495536	0.00380461906768024	1.30947438792947	0.19037370797088	0.767286881379648	1933.52196050349	0.00229506628405069	0.00515588663886724	0.445135132869198	0.65622210071412	0.876729246709672
Ndst2	1040.98744364324	0.0129564413385344	0.00600870235044559	2.15627943986502	0.0310618517106296	0.376452680629508	1064.99821409449	0.00342815158168819	0.00553087120699405	0.619821263845943	0.535375467607945	0.811707492619721
Camk2g	513.329045044683	0.00938525761109605	0.00605085883191658	1.55106206768392	0.120886810395514	0.660160036469776	571.743893359374	0.0211038986664122	0.00970076064628892	2.17548906069398	0.0295934869960313	0.248235416340225
Plau	177.965354972485	0.0170203022983237	0.0151593319336313	1.12276071088355	0.261539135859517	0.822137682607846	156.962142617217	0.0454584863377983	0.0221082634724641	2.05617625257709	0.039765530405	0.28210203422765
Vcl	1627.65100194634	-0.00794606762853036	0.00527383342243125	-1.50669674069212	0.13188840738417	0.679732561133799	1951.35574050845	-0.001218931312967	0.00754396725974469	-0.161576962226669	0.871639000377892	0.960401539630348
Ap3m1	1012.72362479098	0.00265545484065757	0.0051201345860356	0.518629890686844	0.604018860729187	0.960712309859565	1153.66575298146	-0.00233808099906102	0.00454656238715806	-0.514252483517003	0.607075478163058	0.854147425806037
Adk	355.801317701346	-0.00617779264696183	0.00561551121763523	-1.10013005183941	0.271275461793149	0.830437649008372	459.706722444106	0.00353335511883072	0.00547753750258715	0.645062697820298	0.518886555876152	0.801737531168027
Kat6b	913.68643826253	0.00192795854315331	0.00561940345082345	0.343089539668271	0.731531100211288	0.980641945700549	949.91954636995	0.000638489404980653	0.00451686297168338	0.141356824190462	0.887588061012807	0.967413475398495
Samd8	829.537298751444	-0.00412869621005006	0.0061104370173575	-0.675679366029297	0.499244239339273	0.940301818813928	928.306592403647	0.000929684806741838	0.0087687382348363	0.106022643377402	0.915564386622236	0.977304365989181
Vdac2	1111.69203725473	-0.000907780771705625	0.00455657356476118	-0.199224430112587	0.842087189982804	0.988756490482285	1299.17046129023	0.0126577861871624	0.00626881585270187	2.01916701408718	0.0434698635160316	0.292957157114452
Comtd1	59.98451098361	0.0026145862511866	0.0139342654156919	0.187637178795391	0.851161079393171	0.98925529157635	67.7557296006225	0.0191796308711267	0.012379032982461	1.54936422726242	0.121294188108486	0.451533631506835
Zfp503	38.5557565601718	0.00823881730773625	0.0175908339526634	0.468358540016167	0.639528211684855	0.963922889720264	50.4852261452154	0.03715326873086	0.0193790023434745	1.91719202425148	0.0552135409527784	0.32646605537856
1700112E06Rik	272.727737180792	0.0331347481231121	0.00900336870176142	3.68026115787413	0.00023299520564822	0.0137322153569598	253.720597320392	0.00350547019479562	0.00808639746376528	0.433502089218771	0.664650048622057	0.880423379062989
4930405A10Rik	9.58537606905234	0.0203352696674444	0.0397819175578086	0.511168664454007	0.60923295859322	0.961611839521957	8.4199235867513	-0.053444024215186	0.0319260323194589	-1.67399517987119	0.094131546666537	0.409425037222951
Dlg5	388.564917106711	0.0677181193247609	0.00721931224870204	9.38013442165989	6.58886730174683e-21	8.50802465036473e-18	218.062651689392	0.037736663819017	0.0249776243897808	1.51081877243924	0.130834630491134	0.466912224419711
Polr3a	563.875533044969	-0.000192698647986629	0.00435213535552383	-0.0442768048889038	0.964683760555602	0.996542329936047	607.543278223442	-0.00164651516993812	0.00400985547823318	-0.410617085547334	0.681353333506776	0.887527122192362
Rps24	7549.1666758651	-0.00425659068083506	0.00361167126130486	-1.1785653712285	0.23857128745703	0.807042296377207	8238.24329289949	-0.00101495390838101	0.00383189141186529	-0.264870216634597	0.791109442796237	0.931391602546609
Zmiz1	4703.13713079971	0.00472668192837518	0.00713458999412848	0.662502250621981	0.507649392928874	0.942533590000679	4397.65797316388	-0.0192212768734725	0.00862719464317393	-2.22798692604912	0.0258813868434221	0.235414258411401
Mir3075	7.9362307608388	-0.0308111765268918	0.0287222670814822	-1.07272787483953	0.283393229789924	0.840216115927368	6.5104686870262	0.0145640563623908	0.0332736743629503	0.437705081907263	0.661600085115378	0.878753759141106
4931406H21Rik	1340.06078808583	0.00766657146179274	0.00760910112573703	1.00755284167026	0.313669177910567	0.860046117671472	1237.45765400041	-0.0151531535952249	0.0102833238886638	-1.47356572245376	0.140598556141489	0.478239790854955
Israa	305.835423692831	0.00687743490438593	0.00938453013193001	0.732848081651534	0.46365109181674	0.933522418347007	287.179840199216	-0.0206636880925754	0.0129634040025474	-1.59400170576453	0.110935652852978	0.434647265960611
Ppif	33.5510862995213	-0.00793055978255169	0.0159222296554146	-0.498080982009627	0.618426964484282	0.963294338067616	45.6021253398913	0.00112120297709488	0.0141254629373309	0.0793746004693238	0.9367346707756	0.984896166096915
Zcchc24	1587.21399554385	0.00675986502998969	0.00593267297429687	1.13942990946519	0.254523886907112	0.818581756534691	1618.9807746323	-0.00817388370857143	0.00995858815859656	-0.820787402631515	0.411767375342464	0.73552914877443
Anxa11	927.924684629666	0.00966793574005939	0.00574296086728198	1.68344099210883	0.092289753407993	0.602714552688715	1003.67174565123	0.0134407482227994	0.0100786839730696	1.33358167184459	0.182340992901976	0.530714397286405
Slmap	1803.3293948202	-0.00396936692500158	0.00392540515298209	-1.01119929543734	0.311921052956746	0.858320531318548	1839.22146533491	-0.00493128814935492	0.00453940442965182	-1.08632932486546	0.277333317479283	0.624903935223902
Dennd6a	991.131886494574	-0.00900997436676122	0.00714964827174623	-1.26019826770592	0.207597847622742	0.783649004049473	1087.87380909705	-0.0133147696654021	0.00601314740927636	-2.21427627815372	0.026809779428279	0.238629445436029
Arf4	1386.86865486851	-0.00622955810391524	0.00507685737233137	-1.22705005223626	0.219803779188209	0.795602543384054	1526.32246375959	-0.00970692464979454	0.00455084264965386	-2.13299500709673	0.0329251357842714	0.260583302369207
Pde12	291.703579478213	-0.00975611882935858	0.00835969778969896	-1.16704204802479	0.243193389273479	0.808710013280658	368.094947024013	0.00145459802277737	0.011045188168141	0.13169517808425	0.895225399630083	0.970232602597219
Asb14	66.4829284810657	0.000998353997199023	0.0118596842631919	0.0841804870216948	0.932912932214747	0.993217274220755	68.7762087201679	-0.0737659970945334	0.0275416323493489	-2.67834513796628	0.00739869365747456	0.122015580630979
Appl1	824.515646522306	-0.0127217562566727	0.00512794231608237	-2.48086961055986	0.013106230590992	0.235646707992976	975.503101854389	-0.00782228219549479	0.00552771107178674	-1.41510330296015	0.157038209927137	0.498539017725406
Il17rd	43.8063188005941	-0.0210408288392292	0.0165047146097653	-1.27483748351395	0.202366770417595	0.779968888638606	46.2748422827938	-0.0582805955039946	0.0249488927233002	-2.3359992826281	0.0194912789234458	0.203414681578948
Arhgef3	5471.65542164531	0.0069708321278094	0.00338084635018597	2.06186008051681	0.0392210590567311	0.411782745237417	5678.13875863898	3.26424829535989e-05	0.00532956370283961	0.00612479459363753	0.995113151509147	0.998635760250213
Fam208a	2192.84575221273	-0.00677940389593201	0.00527823914049486	-1.28440635512706	0.198999810482665	0.778268891695535	2156.84146438944	-0.020358282541156	0.00586656373755244	-3.4702226809266	0.000520027037418066	0.0277994114579082
Ccdc66	207.122157174142	-0.000864541191757513	0.00943238388464212	-0.0916567012465604	0.926970799920538	0.993217274220755	228.968189728658	-0.0144800642918246	0.00800715485182164	-1.80839069054975	0.0705457158105615	0.364058292906699
Erc2	301.652003190153	-0.148480738810179	0.010860984483181	-13.6710202505226	1.51259410907814e-42	7.16162890844863e-39	340.093109663629	0.0416385525872525	0.0354912383791156	1.17320652895995	0.240712994465437	0.59176221610188
Selk	883.239186996469	0.00695066715283738	0.00623861950377135	1.11413545074124	0.265221082145086	0.823922883618282	836.743792952697	0.0019896123165899	0.00531653176089781	0.374231248127428	0.708232277615141	0.897544793007797
Actr8	427.6378409356	-0.000461207627182525	0.00553187262982323	-0.0833727849582218	0.933555127612461	0.993217274220755	434.029876141542	0.000711438531770072	0.0065980062971322	0.107826288689554	0.91413348910323	0.976956635883445
Il17rb	7.81957424320276	-0.0188030312875043	0.0428238156773086	-0.439078839428772	0.660604411200665	0.968794782453116	4.95881725727026	-0.0853483300244771	0.0502327408699747	-1.69905779669474	0.0893082942058141	0.400449848015874
Cacna1d	790.315588424897	-0.000435780908345557	0.00865091107498091	-0.0503739900420279	0.959824363004318	0.994964757728316	934.252536555232	-0.00898349235964205	0.00813795002096923	-1.10390114666397	0.269636021420163	0.619735479365418
Dcp1a	573.597046461571	0.00137222563381376	0.00460747658773125	0.297825850589825	0.765836083458167	0.984484927419557	587.98576574508	-0.00197835696062951	0.005110767544825	-0.387095860509784	0.698685242036454	0.894424075052553
Tkt	1898.25561954913	-0.00341306452081381	0.00759312798351619	-0.449493875017408	0.653075425527681	0.967106211178413	2784.05057305093	0.0333703910496342	0.0139934094630799	2.38472197484668	0.017092033123215	0.190787945277819
Prkcd	4506.26610066961	-0.00826501722222948	0.00340564862647768	-2.42685553582127	0.0152303191353577	0.257090388948129	4967.1685330411	-0.00487608990453408	0.0110706906896813	-0.440450378500681	0.659610944119827	0.878013528331378
Rft1	158.708489941045	0.0048685331383535	0.00792692203857932	0.614176992615667	0.539098375120444	0.947692242600344	184.782114772834	0.0114705931024133	0.00741609404025948	1.54671624174981	0.121931684883031	0.452343747662087
Sfmbt1	541.304529990993	-0.00722098733212998	0.00449726108388319	-1.60564112188367	0.108352784744677	0.634918710607838	571.802901422184	-0.00143049402318819	0.00747163788827144	-0.191456551371915	0.848167917803864	0.953248260641476
Tmem110	342.122114172169	-0.00189495465941235	0.00757164653068862	-0.250269825952904	0.802378689488322	0.98610916571764	336.995147740353	0.007186604233606	0.00810273201420262	0.886935939755775	0.375113390727643	0.707735159574514
Mustn1	32.3129630228657	0.017279066797442	0.0184900080022514	0.934508346093634	0.350041732807199	0.88386214057841	35.2713174812293	-0.0264253641875503	0.0182979896648427	-1.44416762013607	0.148691830718199	0.488133264725683
Nek4	250.08463382635	0.0142485648211346	0.00673774213656244	2.11473881492356	0.0344522142225072	0.395921723961563	245.120806366178	7.46673605963213e-05	0.00728097114514715	0.0102551375507219	0.991817727498283	0.997814121511382
Spcs1	210.817157088203	-0.00107864413412855	0.00738325572793781	-0.146093291885722	0.883847741901433	0.991237894840908	240.647357650314	0.0116948020255663	0.0084552708673851	1.38313747826544	0.166622715882828	0.512840551451587
Glt8d1	633.68936505972	0.00317715866094138	0.00478716282808642	0.663683015397115	0.506893212268126	0.94215011607648	602.551070500797	-0.0110026286926126	0.00524868271657229	-2.09626477475438	0.0360587096849856	0.272405198434598
Gnl3	452.00351480533	-0.00252181910088738	0.0104512063082629	-0.24129454787373	0.809326836239985	0.986112401909996	529.343725027076	-0.00155044559086075	0.0134398387809347	-0.115361918854277	0.908158261742993	0.975310606961359
Snord69	4.77122431552196	0.0289222338831175	0.0411699479284305	0.70250839115453	0.482362170570239	0.936465110852493	5.42925078608271	-0.0221075881985594	0.0400426358158995	-0.552101222811644	0.580879004192332	0.83877412348523
Snord19	4.07202766546336	-0.0209642434517669	0.0398739220213906	-0.525763265537824	0.599052700629241	0.960512457371282	5.19049085586186	0.00922897006947849	0.0433481873783693	0.212903252191895	0.831402425656531	0.946572782427831
Pbrm1	2662.93826402382	-0.00349556271642654	0.00424549817021318	-0.823357489811619	0.410304729779707	0.911976688983503	2831.77150805965	-0.00589708948521135	0.00325029272850779	-1.81432565549833	0.0696276040004102	0.362762433632462
Smim4	44.9342531681702	0.0107784444509824	0.0131056999037218	0.822424176515862	0.410835524264702	0.911976688983503	39.8655567955702	-0.00465090713637616	0.0133358802042558	-0.348751418364717	0.727275938591129	0.905962490673511
Nt5dc2	134.938200624858	-0.041865243176505	0.0140083259793404	-2.98859715559505	0.00280261380561362	0.0876835385351011	117.044151132857	-0.0308049355116644	0.0251703258752417	-1.22385922472164	0.221005337871686	0.570334209780663
Stab1	3180.69311687845	-0.0544089676404391	0.0289878315452228	-1.8769588734348	0.0605237307783973	0.507852018962743	1813.1424033174	-0.0694098748964785	0.0402172511353917	-1.72587317474309	0.0843702316666803	0.391328986289279
Nisch	4601.15986585962	-0.00245015144159089	0.00604711698201047	-0.405176789018607	0.685347565153344	0.9733201268228	4228.17346856122	-0.0194599675916364	0.00747313396589966	-2.60399019747718	0.00921453921971708	0.136688791939864
Phf7	98.8196625485936	0.000880042168447532	0.00951853567209423	0.0924556253991439	0.926336045956431	0.993217274220755	106.121938102161	0.00193587264993262	0.0103143333623618	0.187687617020101	0.851121537947715	0.953687556216959
Bap1	787.833633336635	-0.00229545363817469	0.00365161181432001	-0.628613816280507	0.529601912880004	0.947692242600344	799.935253712425	0.000161091970674025	0.00463512358215782	0.0347546225723352	0.972275404693538	0.99433014075051
Capn7	998.249764483044	-0.00477042778693156	0.00496911481548911	-0.960015609231199	0.337047359043136	0.872979702379412	1077.4200223257	-0.000658693781977826	0.00426986739634698	-0.154265629546567	0.877400296520005	0.963188758421686
Sh3bp5	1407.033585825	0.00107514351173442	0.00667934768081207	0.160965346185378	0.872120694418365	0.991008187481477	1578.23909419689	0.00197705334473125	0.00670374779606438	0.294917619945657	0.768056811509941	0.922139665441756
Mettl6	358.083221084248	0.000417885210270396	0.00604158629126057	0.0691681273964233	0.94485579297929	0.994394369015926	372.388756609576	-0.00258984712289768	0.00483814773892807	-0.535297238250827	0.592444335788866	0.845474763686076
Eaf1	513.575601263759	0.00675331811586424	0.00525930298207143	1.28407093846576	0.199117135466453	0.778268891695535	561.768409470383	0.00405584162109284	0.00502136411299556	0.807717092372589	0.419253461757251	0.739969456285601
Hacl1	91.4934003079571	0.00056833235387388	0.010319687974162	0.0550726296470249	0.956080601419191	0.994964757728316	102.320282256239	0.00453362570898165	0.00999784186892642	0.453460433603405	0.650217228034987	0.874442015658181
Btd	101.898755942692	-0.0149944233381624	0.0112210020336629	-1.33628202661217	0.181457108928161	0.754955118692325	114.296714982195	0.0155294665499708	0.00965818949740958	1.60790659099575	0.107855638119678	0.430910048240075
Ankrd28	70.0945911233942	-0.0206871069880877	0.0129076627799115	-1.60269967854161	0.109000974542044	0.63630211196555	109.01078875414	-0.00696103764448622	0.0184002749260579	-0.378311610693829	0.705199121176156	0.897021222242221
Dph3	284.617152044451	-0.00270003707693326	0.00581388760414972	-0.46441163998528	0.642352852133993	0.964581870357462	329.021139066269	0.008651264763196	0.00533714402038901	1.62095396529424	0.105027511868611	0.426602411376175
Oxnad1	103.475727446156	-0.00462950917298363	0.00924818846201992	-0.50058551380045	0.616662859603322	0.963239951771212	116.212306591372	-0.00426787926890096	0.00918114963915977	-0.464852380871503	0.642037173621045	0.871336164199989
Ncoa4	782.898256745077	0.000601553695527284	0.00476407181290015	0.126268813559526	0.899519141812701	0.991237894840908	910.248281610148	0.00627953938578003	0.00532541786633134	1.17916369069945	0.238333001201412	0.589570420226865
Timm23	180.151360038945	0.00434056054402609	0.00803352950598697	0.540305545749386	0.588986334467874	0.959458911455804	209.148164676304	0.00599200901333332	0.00965064964039209	0.620891777922826	0.53467083131776	0.811492830464791
Parg	1161.57661192162	-0.00172895990717601	0.00484161778596293	-0.357103758208403	0.721014131088941	0.979675815123562	1225.62778066219	-0.0117293696256	0.00619075827816273	-1.89465798833951	0.0581377269550855	0.333062758414263
Ercc6	439.507808353898	0.00121338135678334	0.00597211106217086	0.203174613491242	0.838998554498513	0.988522877133764	465.974882746109	-0.0111317971814038	0.00772878381117719	-1.4403038632424	0.14978144890825	0.490306891392444
1810011H11Rik	222.080059733443	-0.00933355232130357	0.00851779319368421	-1.09577118263733	0.273178922582689	0.831419202135099	240.253303925251	-0.0171664698266817	0.00626530061446364	-2.73992756022789	0.0061452727084032	0.112035781053779
Wdfy4	5065.06768041044	-0.00179278750188284	0.00432608933923475	-0.41441296314051	0.678571696904151	0.971295170340934	5409.9007077803	0.00742576923181542	0.00420275294433972	1.76688216751272	0.0772479640625487	0.376779600430007
Lrrc18	12.4113609890519	-0.00902369472136865	0.0227581636713563	-0.396503639383084	0.691733523569593	0.974684881357642	7.17901506927817	-0.0410650195104694	0.0378277213109533	-1.08558004784123	0.277664831013191	0.625139540840496
Mapk8	282.380956688264	0.00278377607242234	0.00631416110921869	0.440878213949597	0.659301166468381	0.968144990524896	295.849704307813	-0.00350380103151509	0.00615188025765526	-0.569549614876694	0.568983210387364	0.83064193453885
Fam35a	173.511765932146	0.003753507722739	0.00764925237945373	0.490702559745722	0.623636835780525	0.963922889720264	168.572965593132	0.000431865052211614	0.00816929488387486	0.0528644220034289	0.957839931867127	0.990559463386967
Glud1	3765.27400451884	-0.00745455826349478	0.0041084641443488	-1.81443916791839	0.0696101402183568	0.533786718359478	4689.90327026173	-0.00201718139841581	0.00471691709607496	-0.427648262059628	0.668907223030882	0.881350759870246
Gm3219	19.1892108488336	-0.00939499531390465	0.0213669275971171	-0.439697999218767	0.660155851885768	0.968794782453116	23.3891494960048	-0.00412274244797703	0.0200157265907263	-0.20597515804833	0.836810316232732	0.948109470102573
Bmpr1a	668.974323772781	0.0115773663212845	0.00610650997850747	1.89590557651299	0.057972531424966	0.498533047899976	459.310564442902	0.0318722607762783	0.0131968288841524	2.41514541531659	0.0157289287819366	0.181551844019133
Wapal	2592.26208077268	-0.00505743685249927	0.00443828108724538	-1.13950350441598	0.254493207462332	0.818581756534691	2834.031780708	-0.00454377790695024	0.00391369141411916	-1.16099544551672	0.245643751624601	0.596543131953026
Ccser2	620.135943801178	0.00415443457563662	0.00584341969652573	0.71095947089111	0.477109351249658	0.935318146522769	648.372550989161	-0.00342575910097054	0.0049612726706844	-0.690500064875079	0.489879769154434	0.784703297060988
Ghitm	988.958452280929	0.00300035057929216	0.00393516242705515	0.762446438973916	0.44579359875176	0.927094037579795	1087.16738220249	0.00748365175458425	0.00471510171897285	1.58716655559543	0.112474927239452	0.437552785091866
Sh2d4b	135.485443827234	0.0229406428831443	0.00961918301509183	2.38488475031113	0.0170844726268419	0.27512136763999	120.222417024357	-0.0204215418217341	0.0162517671132599	-1.25657361931257	0.208908072342166	0.55958259409629
Tspan14	2227.7747443342	-0.00464977013234215	0.00329126175616497	-1.41276217962079	0.157725662010244	0.723416119962565	2657.43626591595	-0.00450723320839221	0.0057061822021097	-0.789885960305611	0.42959437137082	0.746892020717885
Fam213a	13.952806868052	-0.0193385207575678	0.0260511164848829	-0.742329825625311	0.457887525300776	0.932569347964234	12.7629080157928	-0.0354565744724234	0.0248435351072772	-1.42719521675631	0.153523632852555	0.495172489463531
Ptger2	85.6551047532162	-0.017101487542723	0.0151909145824936	-1.12577076579913	0.260262561326237	0.822048529946267	65.7805485002956	-0.0432011823363909	0.0130857949202107	-3.30138005369989	0.000962104620941406	0.0406749326131163
Txndc16	436.916324628516	-0.0072669997684701	0.00708567149954645	-1.02559083764118	0.305084488049004	0.852831360574499	441.170280138342	-0.00471943406060005	0.0059200360357774	-0.797196846789177	0.425336717050841	0.743896485804823
Ero1l	392.577475225308	0.00635097643484055	0.00911284436283172	0.696925809546807	0.485849224722866	0.937391649017657	466.126315840412	0.018585780246865	0.0131223944450497	1.41634061715592	0.156675801178156	0.498077568963874
Psmc6	746.813646184041	0.00560205004289883	0.00954495871220156	0.586911919874267	0.557262863833454	0.951972718385248	756.258302640771	-0.00124915956428535	0.00584480842172529	-0.21372121618943	0.830764465462907	0.946235320233175
Styx	113.29253607627	-0.00516394349440165	0.0117691632071294	-0.438768959485027	0.660828954036301	0.968794782453116	117.887894270086	-0.00902363370313825	0.00877665273344075	-1.02814067927702	0.30388365770264	0.646422026009208
Gnpnat1	64.3216760661984	0.0213901323240989	0.0136283011631947	1.56953768983812	0.116522704488977	0.650329467411172	66.1833585797523	-0.0121091165683106	0.0125056539051339	-0.968291355267676	0.33289888091685	0.671566884596107
Ddhd1	2102.07569741687	-0.00341894190718412	0.00598580870878328	-0.571174602049567	0.567881292684802	0.953891345495843	1802.21088678999	-0.00322870192581731	0.00678608313332253	-0.475782842972115	0.634229094192029	0.865905549138493
Cdkn3	16.9901871700945	0.00324962691363705	0.0253415280651314	0.128233266174204	0.89796437478264	0.991237894840908	33.1712385960292	0.00647588651520172	0.0242807327529094	0.266708858464156	0.789693332846654	0.930859122211309
Cnih1	327.051463172753	-0.00827196519339033	0.00567509333176069	-1.45759104032637	0.144953300721675	0.702941851639016	372.605312825736	0.000246113651436521	0.00717761198015536	0.0342890716462487	0.97264663930956	0.994401134645819
