baseMean_M	log2FoldChange_M	lfcSE_M	stat_M	pvalue_M	padj_M
Strada	158.71841922521	0.00366653772741265	0.00921859922725375	0.397732631284474	0.690827281271396	0.890697698571276
Ccdc47	1261.02095241092	0.00039206671853235	0.00404637578520565	0.0968933038710401	0.922811126523652	0.980421674328296
Ddx42	1366.68500002825	0.00335665935908229	0.00425191762206773	0.789446000002684	0.429851379307498	0.747026096024668
Ftsj3	651.939230829838	-0.00403717875866067	0.00913357404547186	-0.442015221923139	0.658478190904998	0.877507220498305
Psmc5	546.367965774814	0.0137635686315261	0.00723320756895217	1.90283059076098	0.0570626541864421	0.330382030847248
Smarcd2	1146.48073455083	0.00679169551157616	0.00579006561231996	1.17299111380102	0.240799369213363	0.591818127267207
Cd79b	2.36887559710507	-0.0168153237556583	0.0568118619268094	-0.295982620272532	0.767243354074488	NA
Scn4a	1.56168597164167	0.0248020821281697	0.0766735953148883	0.323476185332262	0.746334640250916	NA
Prr29	11.8010585598753	-0.038311653234757	0.0298066674610758	-1.28533836547772	0.19867406898976	0.550510187437901
Icam2	7029.82816262879	0.00915120520200448	0.00381119195259082	2.40113993623007	0.0163440849653232	0.186266464247983
Ern1	4020.83320422297	0.00117758311035715	0.00586952416543358	0.200626673843869	0.840990499410352	0.950442224946718
Snord104	17.5615929954948	0.0189700987845304	0.02710996132628	0.699746434759428	0.484085671986277	0.780726069582154
Tex2	1208.00679529988	-0.00341055864449413	0.00428006296395778	-0.796847773786107	0.425539445509624	0.743966707049664
Pecam1	11.4335405390036	0.0121875153046454	0.0320621591792629	0.380121477050367	0.70385524387613	0.896549045341798
Milr1	179.205038320926	0.0159940731878623	0.0148976805838866	1.07359485242028	0.283004305726858	0.629507905760849
Polg2	108.759826160718	-0.0120775258715973	0.00943365000874558	-1.28026011781237	0.200453669039984	0.551681630524135
Ddx5	9353.59432774971	-0.006402845664379	0.00362622224164262	-1.76570690865285	0.0774450331333137	0.376801595838753
Mir3064	87.0748909722237	-0.0541167087656144	0.0162857024258527	-3.32295822129889	0.000890682531684129	0.039016843124052
Cep95	292.396840387598	-0.0164335625783373	0.00851005629201245	-1.93107566089332	0.0534736964291741	0.322016302697117
Smurf2	842.295128129678	-0.00510353218886518	0.00522551272671486	-0.976656733180254	0.328739122012344	0.668294042302727
Kpna2	262.241973105073	0.0050006493205393	0.0160709645239234	0.311160497747057	0.755678611621082	0.918148904458074
1810010H24Rik	2.19906449313503	0.0925790482506216	0.0593275495905517	1.56047315099907	0.118648109964463	NA
Bptf	5171.1271431854	-0.00850875127133835	0.00480689644815353	-1.77011328683954	0.0767082705741391	0.375643772922706
Nol11	456.958062152117	0.000355110596162515	0.0083704807689546	0.0424241576994705	0.966160570623347	0.993072965249817
Pitpnc1	3963.56549984006	-0.0201146325450367	0.0171584827869981	-1.1722850321171	0.241082638945406	0.591818127267207
Psmd12	447.27019733068	0.000614515804293599	0.00619041542500818	0.0992689120363497	0.920924761070655	0.979627890865715
Helz	1748.74927485476	-0.0101731078599204	0.00466946053987977	-2.17864735616383	0.029357875331062	0.247414131714548
Prkca	944.996703919652	0.0142025630079881	0.0169922536258561	0.835825742759449	0.403252942127318	0.729971725573613
Cep112	360.284980160273	-0.0151008896599171	0.0147267503098016	-1.02540542497461	0.305171929497544	0.646849640883907
Axin2	190.156741092415	0.0149758499958175	0.015295281743964	0.979115667596479	0.327522831068632	0.667680120309631
Rgs9	44.4795222868313	-0.00226354652020952	0.0177151140106692	-0.127774877364394	0.898327132030268	0.971588695951075
Gm11696	91.6133092550574	-0.0233298787844328	0.0104912997656696	-2.22373579113377	0.0261662256691173	0.236650458932905
Gna13	2229.82496972901	-0.00480932429554819	0.00421639604981687	-1.14062441922577	0.254026250932308	0.603231144908959
Amz2	413.233815968248	0.000162775797857162	0.00774077387290766	0.0210283623484817	0.983223030792615	0.995570679116715
LOC100503496	70.6030160756676	-0.0122127577867644	0.00989797910657463	-1.23386376706455	0.217253672986682	0.567563160886628
Slc16a6	870.748911430477	0.000713921918370053	0.00895471135106387	0.0797258437911832	0.936455304501483	0.984896166096915
Arsg	1483.76094209541	0.0205357033291793	0.00985120317452197	2.08458834574547	0.0371066832736772	0.274852123300518
Wipi1	445.014563907976	0.0263097220046008	0.0144490876050929	1.82085697890899	0.0686286002710943	0.360585133753104
Prkar1a	4649.95613420948	0.00200098093486177	0.00420648039444845	0.475690065619369	0.63429519947228	0.865905549138493
Fam20a	2760.58393534673	-0.00506778863868245	0.00674093193497149	-0.751793474191768	0.452175267048746	0.760235725773611
Abca8b	0.996885652690137	0.0383454601205774	0.0894106695795484	0.428868951556855	0.668018596524663	NA
Abca8a	7.51497586500603	-0.0628840529284087	0.0344314559492099	-1.82635474437007	0.0677968440323004	0.358825332614779
Abca9	9186.24017991023	-0.0359723821354207	0.0186192665456205	-1.93199780707162	0.0533597765459568	0.321637334402194
Abca6	1311.48838778214	-0.0811216439977627	0.0400501652934219	-2.0255008538276	0.0428159608790399	0.290568134722952
Abca5	17.0471116199044	-0.00272301264370694	0.0323261223274804	-0.084235672194809	0.932869056654052	0.983543040176125
Map2k6	38.115107880868	-0.0397650738741789	0.0190167950898235	-2.09105023671725	0.0365235608992303	0.273329055763289
Kcnj2	164.151652930386	-0.0441157344554957	0.0248784671081223	-1.77324970480568	0.0761873390949065	0.375021252446875
2610035D17Rik	56.4924155716101	-0.0143548542283404	0.0153653266698894	-0.934236839654759	0.350181736448398	0.687716809936642
Slc39a11	152.672229316962	0.0231112756232721	0.0104576799348144	2.20998115904588	0.0271064699176608	0.23994857293432
Cog1	758.35125698747	0.00102643608950709	0.00537066261318588	0.19111907848894	0.848432300666297	0.953276957626316
Fam104a	516.290519315363	0.00761337412492306	0.00463756526226929	1.64167482167089	0.100657412328874	0.419106902290784
D11Wsu47e	171.342379975017	0.00507673542473517	0.0084790508709598	0.598738644454022	0.549347182858969	0.820303537704975
Cpsf4l	3.3009844411367	-0.0763988314464624	0.0444510775021133	-1.71871719966361	0.0856658786481834	NA
Cdc42ep4	1249.55178480779	0.00751931271647681	0.00851728303027246	0.882829969340149	0.377328145503565	0.709550139167234
Rpl38	1414.26835510048	0.00617677514790716	0.00411136966704746	1.50236433308683	0.13300304236939	0.469949206352854
Ttyh2	23.9299559460493	0.0553327861510656	0.0321942778899907	1.71871493251503	0.0856662916675068	0.393356484499735
Kif19a	305.757513664434	0.0183185478511215	0.0101828655500761	1.79895803995807	0.0720253183994451	0.36697773812043
Btbd17	0.973490383784234	-0.07004733467857	0.0942877001000531	-0.742910629957454	0.457535789558286	NA
Gprc5c	12.4962566123812	0.00107666981848011	0.0348212434741694	0.0309199129915848	0.97533340924402	0.995034065496634
Cd300a	1837.30089723645	0.010966328019419	0.00949951811820258	1.15440887453078	0.248332578503241	0.599266222340644
Cd300lb	1842.39887501022	0.000707770498810484	0.00799611335640974	0.0885143153008368	0.929467907032293	0.982792402614028
Cd300ld	3315.01924377962	0.0193559642018557	0.00911660056070299	2.12315589270077	0.0337407906495189	0.263412014130155
AF251705	92.5454956813747	0.0406549334185341	0.0201700820718046	2.01560575082463	0.0438412179564191	0.295083054300846
Cd300lh	860.219751405348	0.00822858944224489	0.0138204718282249	0.595391354544064	0.551581903162614	0.82130202921163
Cd300e	2.70195711498044	0.0206634550092073	0.0481806417763361	0.428874631955528	0.668014462445709	NA
Rab37	2.89610031901205	-0.0249408351938064	0.057642631467181	-0.43268037143666	0.665246991616981	NA
Cd300lf	235.729213493362	0.180024579973013	0.0589645675227014	3.05309760651944	NA	NA
Slc9a3r1	1942.09845525228	0.00801075810861253	0.00589074766523907	1.3598881778426	0.173865312659783	0.519790667278906
Nat9	244.478918974836	0.00935624329840661	0.00888831715271076	1.05264507753902	0.292503689203954	0.637256305894966
Tmem104	1276.50846302293	0.014226884557805	0.00547159771874785	2.6001335056227	0.00931874987130281	0.137503331434335
Grin2c	0.985440035749448	0.118995625808984	0.11226935115664	1.05991194019604	0.289184663060063	NA
Fdxr	99.8795659893275	0.0134232955347581	0.0118888154036907	1.1290692200159	0.258868634541004	0.60839916046373
Fads6	3.87866470808995	0.0343664928894237	0.0599709714755319	0.573052129119589	0.566609398568332	NA
Hid1	2.04722186271542	0.047990840168491	0.0545046766166859	0.880490320234268	0.378593746688744	NA
Cdr2l	13.3965955967131	-0.00205356447859098	0.0261557844810554	-0.0785128230460214	0.937420130394317	0.984896166096915
Ict1	345.336684250617	0.0107751474376912	0.00524361045960712	2.0549099748532	0.0398877008385895	0.282404748575427
Atp5h	1591.07439587889	0.00754683161477334	0.00428511891036248	1.76117204041252	0.0782092887982275	0.379349629941729
Kctd2	586.110440366165	-0.00369372028451761	0.0079868921489533	-0.462472788617996	0.643742311742057	0.871929709491029
Slc16a5	2.25409947995068	0.0103779466701694	0.0578303858865742	0.179454909578578	0.857580519474267	NA
Armc7	197.003824261486	0.0110285632989022	0.0121361268706718	0.908738299823967	0.363488282234549	0.697986022628777
Nt5c	566.645355623862	0.00347986565908345	0.00599044581701908	0.580902618165249	0.561306087697558	0.826926970598194
Hn1	1280.3035344192	0.0158370434732729	0.00673344824711582	2.35199601928424	0.0186729747695981	0.199473539113675
Sumo2	492.250442240112	-0.000472018278681996	0.00451097463430816	-0.104637759452706	0.91666325144749	0.97765014627285
Nup85	471.236276554655	-0.00319661696819113	0.00750927987401058	-0.425688883864155	0.670334563151396	0.882057591963278
Gga3	948.96723674038	-0.0124564695230189	0.00573334192144686	-2.17263677863388	0.0298076654997695	0.249042058241783
Mrps7	198.347681886208	-0.000105358174425304	0.00757915805858821	-0.0139010393517151	0.988908932527574	0.996502060319836
Mif4gd	335.656164688771	0.0106526401800501	0.00821849157856434	1.29617948478947	0.194913655748785	0.547424461470765
Slc25a19	264.137155316474	0.00913140071439253	0.008384608606674	1.08906702062683	0.276124331891697	0.62390834908907
Grb2	1775.30653581833	0.010158970606397	0.00556459102628367	1.82564550717425	0.0679036763506498	0.359041400184324
2310067B10Rik	1011.69791198675	0.00296326486602343	0.00491839190540875	0.602486528729995	0.546850327655759	0.818879968392292
Caskin2	103.005670385865	0.00355535748804583	0.0135381967560085	0.262616768844632	0.792845973943709	0.931943054809824
Tsen54	118.347353969372	0.00880247324116127	0.0114300459342241	0.770117048681732	0.441230463764071	0.753343112572305
Llgl2	114.264382362889	0.00773768740827667	0.014237018894348	0.543490703053606	0.586791990256715	0.842528442521445
Recql5	348.541450997187	-0.00776461423998517	0.00596518289408632	-1.30165568731895	0.193034114087354	0.544951578809965
Smim5	41.6342889443596	0.141885792556383	0.056460907715638	2.51299170163864	NA	NA
Smim6	3.90413729891712	0.0999662808484063	0.0589769885361949	1.69500483713331	0.0900745031747075	NA
Sap30bp	486.09806908535	-0.00111685815324292	0.00544977579911636	-0.204936532145782	0.837621712396733	0.948517684552301
Itgb4	51.7178514022338	0.00536254185905081	0.0265521555964215	0.201962580385509	0.839945977862778	0.950202590568938
Galk1	171.089338743418	0.025543582871025	0.00715836063169913	3.56835652536298	0.00035922747564131	0.0216842767114391
H3f3b	5417.9999265531	0.00835401247520394	0.00813384054824253	1.02706863082151	0.304388148464495	0.646675384287461
Unk	560.854833266637	-0.00404616442552338	0.00535219214632269	-0.755982654378984	0.449659595512331	0.758312756052418
Unc13d	994.072478807772	0.0219785041383898	0.0135641248228014	1.62034074630777	0.105159100661699	0.426624901332975
Wbp2	756.501879566964	0.0212538716216578	0.00811764368699387	2.61823164962399	0.00883867805177481	0.134024954688931
Trim47	1012.7175956328	0.00513056088297529	0.00816512378039458	0.628350655907307	0.529774254266592	0.808602533569321
Trim65	974.564660758761	-0.00400242347610007	0.00725872951676879	-0.551394492225375	0.581363275503979	0.838988670263446
Mrpl38	214.314582344698	0.000677894499758058	0.00603545647568132	0.112318679206701	0.910570731651903	0.975878081357979
Fbf1	797.497706998215	-0.0100127886246439	0.00487265953939265	-2.05489190116737	0.0398894468897758	0.282404748575427
Acox1	1144.03222819302	0.00789629738789109	0.00606686631649454	1.30154464858121	0.193072092058242	0.544951578809965
Ten1	159.847587599963	0.000902316889513847	0.00769591781267073	0.117246170174563	0.906664980686289	0.974496581140159
Cdk3-ps	8.22659427913096	-0.00702533651628351	0.0301623234662799	-0.23291761737578	0.815825377947367	0.942273456759497
Evpl	2.15293496261027	0.0139490508807576	0.0685481813030525	0.203492647297069	0.838749992067494	NA
Srp68	712.686982916139	0.0070204441627096	0.00458995000608701	1.52952519164683	0.126134298835651	0.459120113707608
Galr2	1.08591841926025	0.0801605550847101	0.094393029612696	0.849221128017787	0.395758258853399	NA
Exoc7	863.894455479751	0.00254114679243871	0.00553065446204101	0.459465838967083	0.64589967800811	0.872498463743852
Rnf157	215.913434644384	0.0291143376765325	0.00885793229052734	3.28680968894595	0.00101329288082985	0.0415055291706149
Ubald2	6.92975969972584	-0.0220984389300583	0.0345051960580143	-0.640438005131276	0.521887881423923	0.803335469990753
Qrich2	5.85817516788018	-0.00280302917080939	0.0356996192749463	-0.0785170606224515	0.937416759703011	0.984896166096915
Prpsap1	413.715291992133	-0.00204144811692869	0.00554476949792471	-0.368175470178293	0.712742399651312	0.899377228475243
Sphk1	1.80484411767572	0.115673381522747	0.0872090226902578	1.32639236118477	0.184709767711344	NA
Ube2o	404.112512472441	0.00221636038482769	0.00566047653460648	0.391550140924977	0.695390633777196	0.893476752798971
Rhbdf2	1109.29043691739	0.00287326084837904	0.00589497215252235	0.487408722897805	0.625968713179375	0.862811859460304
1810032O08Rik	41.217307699113	0.0136834977446293	0.0166610463173746	0.821286819805536	0.411482913409441	0.735491520494783
Snord1c	0.997198513640112	0.0400552420570082	0.103871055599249	0.385624674996544	0.699774656093919	NA
Snord1b	2.57535498803906	-0.125973646778019	0.0661014108706041	-1.90576335843446	0.0566809148694249	NA
St6galnac2	0.828247932541576	-0.151503941499667	0.100386536526392	-1.50920578338547	0.131246202723187	NA
Mxra7	34.6737238814027	-0.00262158739537866	0.0209452205207198	-0.125163991125579	0.900393723935352	0.972143514600569
Jmjd6	541.969932719354	-0.0152728608788528	0.0051354941439071	-2.973980779819	0.0029396348763921	0.0767835064193845
Mettl23	112.962074260428	0.00760947163617168	0.00870160886211753	0.874490195634916	0.381851357222459	0.714117510038325
Srsf2	2537.96582396016	-0.00618241766789559	0.00657137595729242	-0.940810221188884	0.346802121989321	0.683633682971449
Mfsd11	414.356293356991	-0.00336436619409321	0.00619385514477579	-0.543178055581569	0.587007214136784	0.842582219244887
Mgat5b	24.7358760693815	-0.0119094242145883	0.0190198486650941	-0.626157674768725	0.531211525732061	0.809387266648843
Snhg20	354.680080164431	-0.00506669085973968	0.00630222321658954	-0.803952936227723	0.421424156143088	0.742224255427378
Mir6516	245.334221706694	-0.0274353497672875	0.015440109278264	-1.77688831554514	0.0755866172173934	0.37350991347519
Sec14l1	3361.37471564607	-0.000943195240766488	0.00795365545241823	-0.118586384136079	0.905603053111671	0.974130885673083
Sept9	3259.63306274282	0.0206274532970039	0.0123380063988308	1.67186274915197	0.0945513897869947	0.409814402580364
Tnrc6c	2167.64525802439	-0.00815398922357695	0.00582253276077245	-1.40041963842814	0.1613876925804	0.504378143540257
Tmc6	1028.14990650905	-0.00960323767880025	0.00654803315958696	-1.46658354421131	0.142489379227159	0.480792466956262
Tmc8	615.008499684897	-0.0225175937478499	0.0183993502626458	-1.2238254844012	0.221018068454158	0.570334209780663
Syngr2	792.058501844201	0.0110329037317564	0.00702256319867449	1.5710650683555	0.116167535487473	0.442803150560879
Tk1	134.826911680928	0.0199603777719167	0.0229508126712138	0.869702439641806	0.384463038676737	0.716352249996729
Afmid	69.1443432381223	-0.0100026850817259	0.0103036553472294	-0.97078995217125	0.331652887137454	0.670393164391549
Birc5	140.852967234018	0.00834564108851864	0.0249281022090851	0.334788465584718	0.737784662054741	0.911642477935151
Tha1	610.410023663466	0.00907891579839392	0.0131872521574798	0.688461530118261	0.491162187932076	0.785523793890959
Socs3	2529.56124395344	0.0716802678442026	0.0312047143874885	2.29709738580215	0.0216132148769095	0.212524325128104
Pgs1	384.46388219616	0.00249167536835341	0.00988187159327634	0.252146098523357	0.80092813930211	0.935429495041235
Dnah17	37.6871746870008	-0.018262167716154	0.0196476727900467	-0.929482484327883	0.352639098449822	0.689628401646625
Cyth1	3373.67570211482	0.00330413360645847	0.0100966071808988	0.327251872560654	0.743477390164709	0.913610425118272
Usp36	1021.05193721504	0.00980323521996822	0.00792106761845468	1.2376153938048	0.215858703775164	0.566523682271531
Timp2	19003.6880257383	0.00342097912046398	0.00674207615711214	0.507407368404647	0.611869016702594	0.856942663712247
BC100451	887.359296073656	-0.00957833258912459	0.00674176954110754	-1.42074458800783	0.155391025018942	0.496604597952203
Lgals3bp	5719.04815196491	0.0474090115851929	0.0116152871956054	4.08160476678785	4.47258083334099e-05	0.00533247857731423
Cant1	963.918646469563	0.00670100648982121	0.00440940433419795	1.51970787479169	0.128584411555907	0.464022006919144
C1qtnf1	29.7643870072427	-0.0151065537996595	0.0312869723399608	-0.482838468213331	0.629210434509281	0.863871894849177
Gm11747	17.0089965222847	-0.0682881010619095	0.0310051548403769	-2.20247573068013	0.027631721613902	0.241748820999298
Engase	7107.01829366189	-0.0263180104276113	0.015164988623183	-1.73544544487019	0.0826619366079015	0.388258746182161
Rbfox3	22.7473489876523	-0.0872114703396045	0.0305940216151337	-2.85060497886503	0.0043636143180021	0.0936247589046164
Cbx2	55.5585749058006	-0.0161847045433603	0.0129350762670671	-1.25122606231298	0.210852012154546	0.562122991418171
Cbx8	234.132320038415	-0.00729154969135496	0.00827849743008921	-0.880781778690047	0.378435943881583	0.710718736774312
Cbx4	860.203159725447	-0.00126661774807173	0.00746465053771176	-0.169682122648973	0.865260134237969	0.957824161641816
Tbc1d16	361.293408292614	-0.00137638541016227	0.00971589573905562	-0.141663254436698	0.887346000863586	0.967334314322397
Ccdc40	13.426272491149	-0.0319087920428734	0.0252673032901297	-1.26284913259177	0.206643403562351	0.557803545449131
Gaa	2283.02712051796	0.0244278532760948	0.00815183528141788	2.99660781073166	0.00273001685384431	0.0733597390219594
Eif4a3	659.452956322217	0.00896367241656343	0.006521389791819	1.37450339616384	0.169285456643723	0.516081466322239
Card14	12.8001372909145	-0.0279053653726364	0.0327141546183222	-0.853005853221939	0.39365605829953	0.724274697398197
Sgsh	874.219790515197	0.00905890713036154	0.00598569955624567	1.51342496315392	0.130171748038798	0.466791388808228
Slc26a11	106.554303070467	-0.0162806839108854	0.0107209946899141	-1.51857960774867	0.128868347313725	0.464515162774272
Mir1932	10.6409219069832	-0.0133604867824244	0.0284705667707303	-0.469273649871977	0.638874047430249	0.868912783783961
Endov	289.535915292861	0.00325193191922099	0.00606322462692265	0.536337035045902	0.591725639258385	0.845396073018574
Gm11762	1.40348984798279	0.160637723378005	0.0830480315561427	1.93427490535293	0.0530793369435493	NA
Rptor	1169.1794976717	-0.00367302407916557	0.00438223022938597	-0.838163192461987	0.401939056106569	0.729096583452617
Rptoros	3.08107812055952	-0.0639428121693589	0.062335861785237	-1.02577890700634	0.304995810674565	NA
Mir5098	24.7671023432926	-0.0181386435012199	0.0168721216993664	-1.0750659475092	0.282345203848463	0.629507905760849
Chmp6	241.576390213189	0.0192096097044225	0.00765531783224147	2.50931576263476	0.0120965298835736	0.158638067579174
Baiap2	3413.26739004688	0.000121356599429497	0.00535184641327508	0.0226756506181634	0.981908998832859	0.995480868633506
Aatk	445.239622648705	0.00888838722339987	0.00722383148412981	1.23042560487838	0.21853776995051	0.568316770713914
Mir338	2.6846596187164	-0.0173444455300076	0.0606352662834465	-0.286045507723656	0.774843266916639	NA
Cep131	377.056261767775	-0.0203461382140937	0.00649219367068295	-3.13393888817143	0.0017247677267966	0.0556173905847516
Enthd2	224.423619567253	-0.0139433729074829	0.00739071445117113	-1.88660690378498	0.0592132175094784	0.335053475941456
1810043H04Rik	87.1582080118961	-0.00147022220270536	0.00897192197509407	-0.163869258647887	0.869834067962668	0.9596558620821
Slc38a10	2193.58891163531	0.0055808410519393	0.00583109109918083	0.957083495526817	0.338525113327325	0.67591205523995
Bahcc1	277.319150859531	-0.0556702798328978	0.042649304788401	-1.30530333634038	0.191789578457364	0.54363933706793
Actg1	8821.94278392951	0.0142398672205611	0.014402988370682	0.988674492687025	0.322822426505018	0.663570562242955
Mir6935	11.0977006849125	0.00759549397601583	0.0368756040760343	0.205976123410876	0.836809562152033	0.948109470102573
0610009L18Rik	24.7907201588109	-0.0164440175079132	0.0170231633229611	-0.965978954436356	0.334054712112204	0.672480333174974
Fscn2	2.23711487509896	-0.0223621952854149	0.065139509365143	-0.343296956077185	0.731375070530131	NA
Faap100	226.817476822793	-0.00334564702673853	0.00683920319107619	-0.489186668865744	0.624709546704046	0.86269049775055
Nploc4	974.699280952634	0.0106379315509318	0.0046769139686456	2.27456216262462	0.0229322080861263	0.21894603513627
Pde6g	1.94025668142543	-0.0946906422559911	0.0672125158058987	-1.40882454883025	0.15888705431619	NA
Oxld1	50.9772997015874	-0.000761904448372188	0.0130860086880982	-0.0582228291706045	0.953571136516546	0.990559463386967
Ccdc137	185.248279164515	-0.00653757649831711	0.00720567702211003	-0.907281366935695	0.364258025044979	0.698613445419193
Arl16	99.2618682028428	0.0122970511718728	0.0105671716122602	1.16370317650615	0.244544321689004	0.59560719395452
Hgs	1554.5506869865	0.00216086481165424	0.00440256738885842	0.490819247224414	0.623554295637805	0.862048980729416
Mrpl12	248.480530211737	0.00817758565646471	0.00907951939696516	0.900662832351906	0.367767616087738	0.701880998694421
Slc25a10	191.335921373387	0.00458257041822558	0.0129021603507295	0.355178535505218	0.722455843966902	0.903230891634767
Fam195b	460.684104213169	0.004342247616941	0.00477745822791473	0.908903314228727	0.363401164211231	0.697986022628777
P4hb	12508.7101955083	0.0265367200112094	0.00727942656799152	3.64544099227465	0.000266933661455447	0.018203432826605
Arhgdia	5914.48621734405	0.0134533046281279	0.0053431559569673	2.51785737427058	0.0118071121525086	0.157908767310645
Alyref	528.642606279953	0.00781364157102516	0.010210102615967	0.765285312490967	0.444101668066818	0.754618814424566
Anapc11	362.507987856842	0.0208523517739325	0.00837224230082062	2.49065316371561	0.0127508524278309	0.163256124093688
Npb	2.80089172089215	0.0195644011428986	0.0545215537482801	0.358837923681068	0.719716340490793	NA
Pcyt2	222.373476763624	-0.0130981676329625	0.00619620659180072	-2.1139010520235	0.0345237193730915	0.266469265154605
Sirt7	597.239050789122	-0.00464097899133205	0.00688777501625401	-0.673799446175304	0.500438827008473	0.791610786150051
Mafg	1103.24514084826	-0.0223715820581856	0.0120297905803172	-1.85968175495834	0.0629305648484207	0.344588544326248
Pycr1	4.9537285839518	0.00108049751231286	0.0449489848109103	0.0240383073579582	0.980822052673922	0.995480868633506
Aspscr1	471.757549658712	-0.00422079782642859	0.00562095343608128	-0.750904250395494	0.452710282174935	0.760235725773611
Stra13	192.520699189849	0.0163771686344659	0.00908427030476365	1.80280507790241	0.0714188324254171	0.365333905133077
Lrrc45	658.355211248025	-0.0182484042799505	0.00756414658479918	-2.41248686489263	0.0158441083289784	0.18238072142189
Rac3	10.2550443477133	-0.0160825648767346	0.0254465720436151	-0.632013021210451	0.527378368668744	0.807241067667538
Dcxr	103.521953317028	0.00569077234160195	0.00991529647254738	0.57393869738117	0.566009285398008	0.829074823355608
Cbr2	115.782821345477	-0.0463796823938254	0.0430385736645763	-1.07763056357974	0.281198656988681	0.628132973423583
Rfng	292.864372530405	-0.0109522280650898	0.006451625917099	-1.69759192579078	0.0895848077951436	0.400780828065082
Gps1	482.887445502199	0.00627707389372933	0.00718921315829409	0.873123908767061	0.382595543421134	0.714873426510815
Dus1l	449.8693051723	0.000517600964922502	0.00633271622109873	0.0817344322485207	0.934857896976759	0.984405771497743
Fasn	1567.98998089496	0.0180955205614446	0.0153690028430709	1.17740368364907	0.239034420300769	0.590610702411771
Ccdc57	133.452178648717	-0.0241778131863596	0.00900985268343227	-2.68348596096569	0.00728590341514246	0.121425307114184
Slc16a3	631.023551483962	0.051851146247308	0.028033932016719	1.84958521752799	0.0643733550258004	0.348527993478785
Csnk1d	1759.15451765983	0.0038149452144107	0.00485971851355132	0.785013618334627	0.432445584049967	0.748828586630275
Ogfod3	169.294911798361	0.0157707957075846	0.0129703013841962	1.21591590206229	0.224016959725923	0.572171871601163
Hexdc	104.609964236664	0.0019842817332399	0.0105869776533946	0.187426647925688	0.851326130774612	0.953687556216959
BC017643	1372.05736075565	0.001390373096265	0.00892947413951853	0.155706044335996	0.876264732594192	0.962432035140322
Narf	927.074947796015	-0.00374168195675405	0.00913314895389201	-0.409681477401019	0.682039619295214	0.887593062713857
Foxk2	716.140654470609	0.00176541019672803	0.00512022429288174	0.344791574693777	0.730251067547155	0.907490885360019
Wdr45b	696.848036888275	-7.96301630744171e-05	0.00490949460321778	-0.0162196253403	0.987059178765234	0.996258427684934
Rab40b	8.29877414439963	0.0699456748179858	0.0361911738502063	1.93267217878834	0.0532765945521274	0.321466425027802
Fn3krp	103.767470897699	0.00464814355763292	0.0095525999250703	0.486584133544012	0.626553069757002	0.862887757020424
Fn3k	27.5513101203921	0.00155842326520544	0.0275103888182022	0.0566485365039375	0.954825170054296	0.990559463386967
Tbcd	525.689374693058	0.0108786455908589	0.00646075286543673	1.68380463042577	0.0922194320537822	0.406499493021426
Zfp750	3.09113127779383	-0.101944599463231	0.0654840439847499	-1.55678533669931	0.119521459734236	NA
B3gntl1	292.075974114281	-0.0105064877783654	0.0080213128341713	-1.30982147131915	0.190256237749273	0.541401472071943
Metrnl	1698.0255279255	0.00104832642944587	0.00721607310760805	0.145276581017533	0.884492504192261	0.96629350821697
Rab10os	127.897853361541	0.00781329216328876	0.00839955292022731	0.930203337903051	0.352265813990079	0.689555548378407
Rab10	2145.35077244187	-0.00270078037418721	0.00447363405825478	-0.603710616250275	0.546036054707089	0.818364555947418
Kif3c	131.203477714238	-0.00015811953602364	0.0120519192555536	-0.0131198635396414	0.989532163748946	0.996721579070396
1110002L01Rik	141.171928383754	-0.0103065034289133	0.00939645696825766	-1.09684995777982	0.272706987342515	0.621904067037296
Asxl2	1927.81690141287	-0.00426872452080065	0.00407244318613014	-1.04819743964483	0.294547649949166	0.638709720137277
Dtnb	53.9173110471057	-0.00514912407444501	0.0141750375518266	-0.363252940644344	0.716415943652596	0.900408801068057
Dnmt3a	1454.76796691272	-0.0172030440204905	0.0080480188003624	-2.13755017815265	0.0325532690441191	0.259831047639458
Dnmt3aos	7.81604445718997	0.0157338200984219	0.0306697445759251	0.513007862177387	0.607945821035582	0.854736931425785
Pomc	8.23351793171344	-0.00934298016422625	0.0335181466120967	-0.278743937496066	0.780441341074137	0.927822084337666
Efr3b	5.69399537336141	0.0359429260666619	0.0434787841882631	0.826677349371802	0.408419962959818	0.733992343689609
Dnajc27	110.500456510808	0.0015090793701528	0.00988938787346907	0.152595831962593	0.878717012116205	0.963420745496858
Adcy3	32.7500628547472	0.0455853656700273	0.0261586033248547	1.74265288952619	0.0813942654315753	0.386253253294011
Cenpo	219.085820061544	0.0046720577358898	0.00656374987123102	0.711797040951769	0.476590465337725	0.775527577802237
Ptrhd1	115.222680874427	5.27575946134634e-05	0.00894642402034704	0.00589705948359654	0.9952948545544	0.998635760250213
Ncoa1	3493.07391502326	-0.0120612304847245	0.0114745870416191	-1.05112545148489	0.293200976084433	0.637545370583435
Itsn2	3877.82553357743	-0.0113759782160935	0.00461995948312701	-2.46235454177483	0.0138028148070437	0.168521087087251
Fam228a	3.90272524714997	-0.03598645150107	0.0567341818590657	-0.634299294038724	0.525885517149095	NA
Fam228b	12.0526931458939	-0.0510099342173383	0.0266496681766742	-1.91409265883415	0.0556083173773755	0.327370290262702
Gm6682	325.894576190228	0.0115589785466512	0.0116925608273473	0.98857544701554	0.322870904018638	0.663570562242955
